step,agent_id,total_reward,epsilon,is_busy
390,Transporter-2,-318,1.0,1
391,Transporter-1,-331,1.0,1
391,Transporter-2,-319,1.0,1
392,Transporter-1,-332,1.0,1
392,Transporter-2,-320,1.0,1
393,Transporter-1,-333,1.0,1
393,Transporter-2,-321,1.0,1
394,Transporter-1,-334,1.0,1
394,Transporter-2,-322,1.0,1
395,Transporter-1,-335,1.0,1
395,Transporter-2,-323,1.0,1
396,Transporter-1,-336,1.0,1
396,Transporter-2,-324,1.0,1
397,Transporter-1,-337,1.0,1
397,Transporter-2,-325,1.0,1
398,Transporter-1,-338,1.0,1
398,Transporter-2,-326,1.0,1
399,Transporter-1,-339,1.0,1
399,Transporter-2,-327,1.0,1
400,Transporter-1,-340,1.0,1
400,Transporter-2,-328,1.0,1
401,Transporter-1,-341,1.0,1
401,Transporter-2,-329,1.0,1
402,Transporter-1,-342,1.0,1
402,Transporter-2,-330,1.0,1
403,Transporter-1,-343,1.0,1
403,Transporter-2,-331,1.0,1
404,Transporter-1,-344,1.0,1
404,Transporter-2,-332,1.0,1
405,Transporter-1,-345,1.0,1
405,Transporter-2,-333,1.0,1
406,Transporter-1,-346,1.0,1
406,Transporter-2,-334,1.0,1
407,Transporter-1,-347,1.0,1
407,Transporter-2,-335,1.0,1
408,Transporter-1,-348,1.0,1
408,Transporter-2,-336,1.0,1
409,Transporter-1,-349,1.0,1
409,Transporter-2,-337,1.0,1
410,Transporter-1,-350,1.0,1
410,Transporter-2,-338,1.0,1
411,Transporter-1,-351,1.0,1
411,Transporter-2,-339,1.0,1
412,Transporter-1,-352,1.0,1
412,Transporter-2,-340,1.0,1
413,Transporter-1,-353,1.0,1
413,Transporter-2,-341,1.0,1
414,Transporter-1,-354,1.0,1
414,Transporter-2,-342,1.0,1
415,Transporter-1,-355,1.0,1
415,Transporter-2,-343,1.0,1
416,Transporter-1,-356,1.0,1
416,Transporter-2,-344,1.0,1
417,Transporter-1,-357,1.0,1
417,Transporter-2,-345,1.0,1
418,Transporter-1,-358,1.0,1
418,Transporter-2,-346,1.0,1
419,Transporter-1,-359,1.0,1
419,Transporter-2,-347,1.0,1
420,Transporter-1,-360,1.0,1
420,Transporter-2,-348,1.0,1
421,Transporter-1,-361,1.0,1
421,Transporter-2,-349,1.0,1
422,Transporter-1,-362,1.0,1
422,Transporter-2,-350,1.0,1
423,Transporter-1,-363,1.0,1
423,Transporter-2,-351,1.0,1
424,Transporter-1,-364,1.0,1
424,Transporter-2,-352,1.0,1
425,Transporter-1,-365,1.0,1
425,Transporter-2,-353,1.0,1
426,Transporter-1,-366,1.0,1
426,Transporter-2,-354,1.0,1
427,Transporter-1,-367,1.0,1
427,Transporter-2,-355,1.0,1
428,Transporter-1,-368,1.0,1
428,Transporter-2,-356,1.0,1
429,Transporter-1,-369,1.0,1
429,Transporter-2,-357,1.0,1
430,Transporter-1,-370,1.0,1
430,Transporter-2,-358,1.0,1
431,Transporter-1,-371,1.0,1
431,Transporter-2,-359,1.0,1
432,Transporter-1,-372,1.0,1
432,Transporter-2,-360,1.0,1
433,Transporter-1,-373,1.0,1
433,Transporter-2,-361,1.0,1
434,Transporter-1,-374,1.0,1
434,Transporter-2,-362,1.0,1
435,Transporter-1,-375,1.0,1
435,Transporter-2,-363,1.0,1
436,Transporter-1,-376,1.0,1
436,Transporter-2,-364,1.0,1
437,Transporter-1,-377,1.0,1
437,Transporter-2,-365,1.0,1
438,Transporter-1,-378,1.0,1
438,Transporter-2,-366,1.0,1
439,Transporter-1,-379,1.0,1
439,Transporter-2,-367,1.0,1
440,Transporter-1,-380,1.0,1
440,Transporter-2,-368,1.0,1
441,Transporter-1,-381,1.0,1
441,Transporter-2,-369,1.0,1
442,Transporter-1,-382,1.0,1
442,Transporter-2,-370,1.0,1
443,Transporter-1,-383,1.0,1
443,Transporter-2,-371,1.0,1
444,Transporter-1,-384,1.0,1
444,Transporter-2,-372,1.0,1
445,Transporter-1,-385,1.0,1
445,Transporter-2,-373,1.0,1
446,Transporter-1,-386,1.0,1
446,Transporter-2,-374,1.0,1
447,Transporter-1,-387,1.0,1
447,Transporter-2,-375,1.0,1
448,Transporter-1,-388,1.0,1
448,Transporter-2,-376,1.0,1
449,Transporter-1,-389,1.0,1
449,Transporter-2,-377,1.0,1
450,Transporter-1,-390,1.0,1
450,Transporter-2,-378,1.0,1
451,Transporter-1,-391,1.0,1
451,Transporter-2,-379,1.0,1
452,Transporter-1,-392,1.0,1
452,Transporter-2,-380,1.0,1
453,Transporter-1,-393,1.0,1
453,Transporter-2,-381,1.0,1
454,Transporter-1,-394,1.0,1
454,Transporter-2,-382,1.0,1
455,Transporter-1,-395,1.0,1
455,Transporter-2,-383,1.0,1
456,Transporter-1,-396,1.0,1
456,Transporter-2,-384,1.0,1
457,Transporter-1,-397,1.0,1
457,Transporter-2,-385,1.0,1
458,Transporter-1,-398,1.0,1
458,Transporter-2,-386,1.0,1
459,Transporter-1,-399,1.0,1
459,Transporter-2,-387,1.0,1
460,Transporter-1,-400,1.0,1
460,Transporter-2,-388,1.0,1
461,Transporter-1,-401,1.0,1
461,Transporter-2,-389,1.0,1
462,Transporter-1,-402,1.0,1
462,Transporter-2,-390,1.0,1
463,Transporter-1,-403,1.0,1
463,Transporter-2,-391,1.0,1
464,Transporter-1,-404,1.0,1
464,Transporter-2,-392,1.0,1
465,Transporter-1,-405,1.0,1
465,Transporter-2,-393,1.0,1
466,Transporter-1,-406,1.0,1
466,Transporter-2,-394,1.0,1
467,Transporter-1,-407,1.0,1
467,Transporter-2,-395,1.0,1
468,Transporter-1,-408,1.0,1
468,Transporter-2,-396,1.0,1
469,Transporter-1,-409,1.0,1
469,Transporter-2,-397,1.0,1
470,Transporter-1,-410,1.0,1
470,Transporter-2,-398,1.0,1
471,Transporter-1,-411,1.0,1
471,Transporter-2,-399,1.0,1
472,Transporter-1,-412,1.0,1
472,Transporter-2,-400,1.0,1
473,Transporter-1,-413,1.0,1
473,Transporter-2,-401,1.0,1
474,Transporter-1,-414,1.0,1
474,Transporter-2,-402,1.0,1
475,Transporter-1,-415,1.0,1
475,Transporter-2,-403,1.0,1
476,Transporter-1,-416,1.0,1
476,Transporter-2,-404,1.0,1
477,Transporter-1,-417,1.0,1
477,Transporter-2,-405,1.0,1
478,Transporter-1,-418,1.0,1
478,Transporter-2,-406,1.0,1
479,Transporter-1,-419,1.0,1
479,Transporter-2,-407,1.0,1
480,Transporter-1,-420,1.0,1
480,Transporter-2,-408,1.0,1
481,Transporter-1,-421,1.0,1
481,Transporter-2,-409,1.0,1
482,Transporter-1,-422,1.0,1
482,Transporter-2,-410,1.0,1
483,Transporter-1,-423,1.0,1
483,Transporter-2,-411,1.0,1
484,Transporter-1,-424,1.0,1
484,Transporter-2,-412,1.0,1
485,Transporter-1,-425,1.0,1
485,Transporter-2,-413,1.0,1
486,Transporter-1,-426,1.0,1
486,Transporter-2,-414,1.0,1
487,Transporter-1,-427,1.0,1
487,Transporter-2,-415,1.0,1
488,Transporter-1,-428,1.0,1
488,Transporter-2,-416,1.0,1
489,Transporter-1,-429,1.0,1
489,Transporter-2,-417,1.0,1
490,Transporter-1,-430,1.0,1
490,Transporter-2,-418,1.0,1
491,Transporter-1,-431,1.0,1
491,Transporter-2,-419,1.0,1
492,Transporter-1,-432,1.0,1
492,Transporter-2,-420,1.0,1
493,Transporter-1,-433,1.0,1
493,Transporter-2,-421,1.0,1
494,Transporter-1,-434,1.0,1
494,Transporter-2,-422,1.0,1
495,Transporter-1,-435,1.0,1
495,Transporter-2,-423,1.0,1
496,Transporter-1,-436,1.0,1
496,Transporter-2,-424,1.0,1
497,Transporter-1,-437,1.0,1
497,Transporter-2,-425,1.0,1
498,Transporter-1,-438,1.0,1
498,Transporter-2,-426,1.0,1
499,Transporter-1,-439,1.0,1
499,Transporter-2,-427,1.0,1
500,Transporter-1,-440,1.0,1
500,Transporter-2,-428,1.0,1
501,Transporter-1,-441,1.0,1
501,Transporter-2,-429,1.0,1
502,Transporter-1,-442,1.0,1
502,Transporter-2,-430,1.0,1
503,Transporter-1,-443,1.0,1
503,Transporter-2,-431,1.0,1
504,Transporter-1,-444,1.0,1
504,Transporter-2,-432,1.0,1
505,Transporter-1,-445,1.0,1
505,Transporter-2,-433,1.0,1
506,Transporter-1,-446,1.0,1
506,Transporter-2,-434,1.0,1
507,Transporter-1,-447,1.0,1
507,Transporter-2,-435,1.0,1
508,Transporter-1,-448,1.0,1
508,Transporter-2,-436,1.0,1
509,Transporter-1,-449,1.0,1
509,Transporter-2,-437,1.0,1
510,Transporter-1,-450,1.0,1
510,Transporter-2,-438,1.0,1
511,Transporter-1,-451,1.0,1
511,Transporter-2,-439,1.0,1
512,Transporter-1,-452,1.0,1
512,Transporter-2,-440,1.0,1
513,Transporter-1,-453,1.0,1
513,Transporter-2,-441,1.0,1
514,Transporter-1,-454,1.0,1
514,Transporter-2,-442,1.0,1
515,Transporter-1,-455,1.0,1
515,Transporter-2,-443,1.0,1
516,Transporter-1,-456,1.0,1
516,Transporter-2,-444,1.0,1
517,Transporter-1,-457,1.0,1
517,Transporter-2,-445,1.0,1
518,Transporter-1,-458,1.0,1
518,Transporter-2,-446,1.0,1
519,Transporter-1,-459,1.0,1
519,Transporter-2,-447,1.0,1
520,Transporter-1,-460,1.0,1
520,Transporter-2,-448,1.0,1
521,Transporter-1,-461,1.0,1
521,Transporter-2,-449,1.0,1
522,Transporter-1,-462,1.0,1
522,Transporter-2,-450,1.0,1
523,Transporter-1,-463,1.0,1
523,Transporter-2,-451,1.0,1
524,Transporter-1,-464,1.0,1
524,Transporter-2,-452,1.0,1
525,Transporter-1,-465,1.0,1
525,Transporter-2,-453,1.0,1
526,Transporter-1,-466,1.0,1
526,Transporter-2,-454,1.0,1
527,Transporter-1,-467,1.0,1
527,Transporter-2,-455,1.0,1
528,Transporter-1,-468,1.0,1
528,Transporter-2,-456,1.0,1
529,Transporter-1,-469,1.0,1
529,Transporter-2,-457,1.0,1
530,Transporter-1,-470,1.0,1
530,Transporter-2,-458,1.0,1
531,Transporter-1,-471,1.0,1
531,Transporter-2,-459,1.0,1
532,Transporter-1,-472,1.0,1
532,Transporter-2,-460,1.0,1
533,Transporter-1,-473,1.0,1
533,Transporter-2,-461,1.0,1
534,Transporter-1,-474,1.0,1
534,Transporter-2,-462,1.0,1
535,Transporter-1,-475,1.0,1
535,Transporter-2,-463,1.0,1
536,Transporter-1,-476,1.0,1
536,Transporter-2,-464,1.0,1
537,Transporter-1,-477,1.0,1
537,Transporter-2,-465,1.0,1
538,Transporter-1,-478,1.0,1
538,Transporter-2,-466,1.0,1
539,Transporter-1,-479,1.0,1
539,Transporter-2,-467,1.0,1
540,Transporter-1,-480,1.0,1
540,Transporter-2,-468,1.0,1
541,Transporter-1,-481,1.0,1
541,Transporter-2,-469,1.0,1
542,Transporter-1,-482,1.0,1
542,Transporter-2,-470,1.0,1
543,Transporter-1,-483,1.0,1
543,Transporter-2,-471,1.0,1
544,Transporter-1,-484,1.0,1
544,Transporter-2,-472,1.0,1
545,Transporter-1,-485,1.0,1
545,Transporter-2,-473,1.0,1
546,Transporter-1,-486,1.0,1
546,Transporter-2,-474,1.0,1
547,Transporter-1,-487,1.0,1
547,Transporter-2,-475,1.0,1
548,Transporter-1,-488,1.0,1
548,Transporter-2,-476,1.0,1
549,Transporter-1,-489,1.0,1
549,Transporter-2,-477,1.0,1
550,Transporter-1,-490,1.0,1
550,Transporter-2,-478,1.0,1
551,Transporter-1,-491,1.0,1
551,Transporter-2,-479,1.0,1
552,Transporter-1,-492,1.0,1
552,Transporter-2,-480,1.0,1
553,Transporter-1,-493,1.0,1
553,Transporter-2,-481,1.0,1
554,Transporter-1,-494,1.0,1
554,Transporter-2,-482,1.0,1
555,Transporter-1,-495,1.0,1
555,Transporter-2,-483,1.0,1
556,Transporter-1,-496,1.0,1
556,Transporter-2,-484,1.0,1
557,Transporter-1,-497,1.0,1
557,Transporter-2,-485,1.0,1
558,Transporter-1,-498,1.0,1
558,Transporter-2,-486,1.0,1
559,Transporter-1,-499,1.0,1
559,Transporter-2,-487,1.0,1
560,Transporter-1,-500,1.0,1
560,Transporter-2,-488,1.0,1
561,Transporter-1,-501,1.0,1
561,Transporter-2,-489,1.0,1
562,Transporter-1,-502,1.0,1
562,Transporter-2,-490,1.0,1
563,Transporter-1,-503,1.0,1
563,Transporter-2,-491,1.0,1
564,Transporter-1,-504,1.0,1
564,Transporter-2,-492,1.0,1
565,Transporter-1,-505,1.0,1
565,Transporter-2,-493,1.0,1
566,Transporter-1,-506,1.0,1
566,Transporter-2,-494,1.0,1
567,Transporter-1,-507,1.0,1
567,Transporter-2,-495,1.0,1
568,Transporter-1,-508,1.0,1
568,Transporter-2,-496,1.0,1
569,Transporter-1,-509,1.0,1
569,Transporter-2,-497,1.0,1
570,Transporter-1,-510,1.0,1
570,Transporter-2,-498,1.0,1
571,Transporter-1,-511,1.0,1
571,Transporter-2,-499,1.0,1
572,Transporter-1,-512,1.0,1
572,Transporter-2,-500,1.0,1
573,Transporter-1,-513,1.0,1
573,Transporter-2,-501,1.0,1
574,Transporter-1,-514,1.0,1
574,Transporter-2,-502,1.0,1
575,Transporter-1,-515,1.0,1
575,Transporter-2,-503,1.0,1
576,Transporter-1,-516,1.0,1
576,Transporter-2,-504,1.0,1
577,Transporter-1,-517,1.0,1
577,Transporter-2,-505,1.0,1
578,Transporter-1,-518,1.0,1
578,Transporter-2,-506,1.0,1
579,Transporter-1,-519,1.0,1
579,Transporter-2,-507,1.0,1
580,Transporter-1,-520,1.0,1
580,Transporter-2,-508,1.0,1
581,Transporter-1,-521,1.0,1
581,Transporter-2,-509,1.0,1
582,Transporter-1,-522,1.0,1
582,Transporter-2,-510,1.0,1
583,Transporter-1,-523,1.0,1
583,Transporter-2,-511,1.0,1
584,Transporter-1,-524,1.0,1
584,Transporter-2,-512,1.0,1
585,Transporter-1,-525,1.0,1
585,Transporter-2,-513,1.0,1
586,Transporter-1,-526,1.0,1
586,Transporter-2,-514,1.0,1
587,Transporter-1,-527,1.0,1
587,Transporter-2,-515,1.0,1
588,Transporter-1,-528,1.0,1
588,Transporter-2,-516,1.0,1
589,Transporter-1,-529,1.0,1
589,Transporter-2,-517,1.0,1
590,Transporter-1,-530,1.0,1
590,Transporter-2,-518,1.0,1
591,Transporter-1,-531,1.0,1
591,Transporter-2,-519,1.0,1
592,Transporter-1,-532,1.0,1
592,Transporter-2,-520,1.0,1
593,Transporter-1,-533,1.0,1
593,Transporter-2,-521,1.0,1
594,Transporter-1,-534,1.0,1
594,Transporter-2,-522,1.0,1
595,Transporter-1,-535,1.0,1
595,Transporter-2,-523,1.0,1
596,Transporter-1,-536,1.0,1
596,Transporter-2,-524,1.0,1
597,Transporter-1,-537,1.0,1
597,Transporter-2,-525,1.0,1
598,Transporter-1,-538,1.0,1
598,Transporter-2,-526,1.0,1
599,Transporter-1,-539,1.0,1
599,Transporter-2,-527,1.0,1
600,Transporter-1,-540,1.0,1
600,Transporter-2,-528,1.0,1
601,Transporter-1,-541,1.0,1
601,Transporter-2,-529,1.0,1
602,Transporter-1,-542,1.0,1
602,Transporter-2,-530,1.0,1
603,Transporter-1,-543,1.0,1
603,Transporter-2,-531,1.0,1
604,Transporter-1,-544,1.0,1
604,Transporter-2,-532,1.0,1
605,Transporter-1,-545,1.0,1
605,Transporter-2,-533,1.0,1
606,Transporter-1,-546,1.0,1
606,Transporter-2,-534,1.0,1
607,Transporter-1,-547,1.0,1
607,Transporter-2,-535,1.0,1
608,Transporter-1,-548,1.0,1
608,Transporter-2,-536,1.0,1
609,Transporter-1,-549,1.0,1
609,Transporter-2,-537,1.0,1
610,Transporter-1,-550,1.0,1
610,Transporter-2,-538,1.0,1
611,Transporter-1,-551,1.0,1
611,Transporter-2,-539,1.0,1
612,Transporter-1,-552,1.0,1
612,Transporter-2,-540,1.0,1
613,Transporter-1,-553,1.0,1
613,Transporter-2,-541,1.0,1
614,Transporter-1,-554,1.0,1
614,Transporter-2,-542,1.0,1
615,Transporter-1,-555,1.0,1
615,Transporter-2,-543,1.0,1
616,Transporter-1,-556,1.0,1
616,Transporter-2,-544,1.0,1
617,Transporter-1,-557,1.0,1
617,Transporter-2,-545,1.0,1
618,Transporter-1,-558,1.0,1
618,Transporter-2,-546,1.0,1
619,Transporter-1,-559,1.0,1
619,Transporter-2,-547,1.0,1
620,Transporter-1,-560,1.0,1
620,Transporter-2,-548,1.0,1
621,Transporter-1,-561,1.0,1
621,Transporter-2,-549,1.0,1
622,Transporter-1,-562,1.0,1
622,Transporter-2,-550,1.0,1
623,Transporter-1,-563,1.0,1
623,Transporter-2,-551,1.0,1
624,Transporter-1,-564,1.0,1
624,Transporter-2,-552,1.0,1
625,Transporter-1,-565,1.0,1
625,Transporter-2,-553,1.0,1
626,Transporter-1,-566,1.0,1
626,Transporter-2,-554,1.0,1
627,Transporter-1,-567,1.0,1
627,Transporter-2,-555,1.0,1
628,Transporter-1,-568,1.0,1
628,Transporter-2,-556,1.0,1
629,Transporter-1,-569,1.0,1
629,Transporter-2,-557,1.0,1
630,Transporter-1,-570,1.0,1
630,Transporter-2,-558,1.0,1
631,Transporter-1,-571,1.0,1
631,Transporter-2,-559,1.0,1
632,Transporter-1,-572,1.0,1
632,Transporter-2,-560,1.0,1
633,Transporter-1,-573,1.0,1
633,Transporter-2,-561,1.0,1
634,Transporter-1,-574,1.0,1
634,Transporter-2,-562,1.0,1
635,Transporter-1,-575,1.0,1
635,Transporter-2,-563,1.0,1
636,Transporter-1,-576,1.0,1
636,Transporter-2,-564,1.0,1
637,Transporter-1,-577,1.0,1
637,Transporter-2,-565,1.0,1
638,Transporter-1,-578,1.0,1
638,Transporter-2,-566,1.0,1
639,Transporter-1,-579,1.0,1
639,Transporter-2,-567,1.0,1
640,Transporter-1,-580,1.0,1
640,Transporter-2,-568,1.0,1
641,Transporter-1,-581,1.0,1
641,Transporter-2,-569,1.0,1
642,Transporter-1,-582,1.0,1
642,Transporter-2,-570,1.0,1
643,Transporter-1,-583,1.0,1
643,Transporter-2,-571,1.0,1
644,Transporter-1,-584,1.0,1
644,Transporter-2,-572,1.0,1
645,Transporter-1,-585,1.0,1
645,Transporter-2,-573,1.0,1
646,Transporter-1,-586,1.0,1
646,Transporter-2,-574,1.0,1
647,Transporter-1,-587,1.0,1
647,Transporter-2,-575,1.0,1
648,Transporter-1,-588,1.0,1
648,Transporter-2,-576,1.0,1
649,Transporter-1,-589,1.0,1
649,Transporter-2,-577,1.0,1
650,Transporter-1,-590,1.0,1
650,Transporter-2,-578,1.0,1
651,Transporter-1,-591,1.0,1
651,Transporter-2,-579,1.0,1
652,Transporter-1,-592,1.0,1
652,Transporter-2,-580,1.0,1
653,Transporter-1,-593,1.0,1
653,Transporter-2,-581,1.0,1
654,Transporter-1,-594,1.0,1
654,Transporter-2,-582,1.0,1
655,Transporter-1,-595,1.0,1
655,Transporter-2,-583,1.0,1
656,Transporter-1,-596,1.0,1
656,Transporter-2,-584,1.0,1
657,Transporter-1,-597,1.0,1
657,Transporter-2,-585,1.0,1
658,Transporter-1,-598,1.0,1
658,Transporter-2,-586,1.0,1
659,Transporter-1,-599,1.0,1
659,Transporter-2,-587,1.0,1
660,Transporter-1,-600,1.0,1
660,Transporter-2,-588,1.0,1
661,Transporter-1,-601,1.0,1
661,Transporter-2,-589,1.0,1
662,Transporter-1,-602,1.0,1
662,Transporter-2,-590,1.0,1
663,Transporter-1,-603,1.0,1
663,Transporter-2,-591,1.0,1
664,Transporter-1,-604,1.0,1
664,Transporter-2,-592,1.0,1
665,Transporter-1,-605,1.0,1
665,Transporter-2,-593,1.0,1
666,Transporter-1,-606,1.0,1
666,Transporter-2,-594,1.0,1
667,Transporter-1,-607,1.0,1
667,Transporter-2,-595,1.0,1
668,Transporter-1,-608,1.0,1
668,Transporter-2,-596,1.0,1
669,Transporter-1,-609,1.0,1
669,Transporter-2,-597,1.0,1
670,Transporter-1,-610,1.0,1
670,Transporter-2,-598,1.0,1
671,Transporter-1,-611,1.0,1
671,Transporter-2,-599,1.0,1
672,Transporter-1,-612,1.0,1
672,Transporter-2,-600,1.0,1
673,Transporter-1,-613,1.0,1
673,Transporter-2,-601,1.0,1
674,Transporter-1,-614,1.0,1
674,Transporter-2,-602,1.0,1
675,Transporter-1,-615,1.0,1
675,Transporter-2,-603,1.0,1
676,Transporter-1,-616,1.0,1
676,Transporter-2,-604,1.0,1
677,Transporter-1,-617,1.0,1
677,Transporter-2,-605,1.0,1
678,Transporter-1,-618,1.0,1
678,Transporter-2,-606,1.0,1
679,Transporter-1,-619,1.0,1
679,Transporter-2,-607,1.0,1
680,Transporter-1,-620,1.0,1
680,Transporter-2,-608,1.0,1
681,Transporter-1,-621,1.0,1
681,Transporter-2,-609,1.0,1
682,Transporter-1,-622,1.0,1
682,Transporter-2,-610,1.0,1
683,Transporter-1,-623,1.0,1
683,Transporter-2,-611,1.0,1
684,Transporter-1,-624,1.0,1
684,Transporter-2,-612,1.0,1
685,Transporter-1,-625,1.0,1
685,Transporter-2,-613,1.0,1
686,Transporter-1,-626,1.0,1
686,Transporter-2,-614,1.0,1
687,Transporter-1,-627,1.0,1
687,Transporter-2,-615,1.0,1
688,Transporter-1,-628,1.0,1
688,Transporter-2,-616,1.0,1
689,Transporter-1,-629,1.0,1
689,Transporter-2,-617,1.0,1
690,Transporter-1,-630,1.0,1
690,Transporter-2,-618,1.0,1
691,Transporter-1,-631,1.0,1
691,Transporter-2,-619,1.0,1
692,Transporter-1,-632,1.0,1
692,Transporter-2,-620,1.0,1
693,Transporter-1,-633,1.0,1
693,Transporter-2,-621,1.0,1
694,Transporter-1,-634,1.0,1
694,Transporter-2,-622,1.0,1
695,Transporter-1,-635,1.0,1
695,Transporter-2,-623,1.0,1
696,Transporter-1,-636,1.0,1
696,Transporter-2,-624,1.0,1
697,Transporter-1,-637,1.0,1
697,Transporter-2,-625,1.0,1
698,Transporter-1,-638,1.0,1
698,Transporter-2,-626,1.0,1
699,Transporter-1,-639,1.0,1
699,Transporter-2,-627,1.0,1
700,Transporter-1,-640,1.0,1
700,Transporter-2,-628,1.0,1
701,Transporter-1,-641,1.0,1
701,Transporter-2,-629,1.0,1
702,Transporter-1,-642,1.0,1
702,Transporter-2,-630,1.0,1
703,Transporter-1,-643,1.0,1
703,Transporter-2,-631,1.0,1
704,Transporter-1,-644,1.0,1
704,Transporter-2,-632,1.0,1
705,Transporter-1,-645,1.0,1
705,Transporter-2,-633,1.0,1
706,Transporter-1,-646,1.0,1
706,Transporter-2,-634,1.0,1
707,Transporter-1,-647,1.0,1
707,Transporter-2,-635,1.0,1
708,Transporter-1,-648,1.0,1
708,Transporter-2,-636,1.0,1
709,Transporter-1,-649,1.0,1
709,Transporter-2,-637,1.0,1
710,Transporter-1,-650,1.0,1
710,Transporter-2,-638,1.0,1
711,Transporter-1,-651,1.0,1
711,Transporter-2,-639,1.0,1
712,Transporter-1,-652,1.0,1
712,Transporter-2,-640,1.0,1
713,Transporter-1,-653,1.0,1
713,Transporter-2,-641,1.0,1
714,Transporter-1,-654,1.0,1
714,Transporter-2,-642,1.0,1
715,Transporter-1,-655,1.0,1
715,Transporter-2,-643,1.0,1
716,Transporter-1,-656,1.0,1
716,Transporter-2,-644,1.0,1
717,Transporter-1,-657,1.0,1
717,Transporter-2,-645,1.0,1
718,Transporter-1,-658,1.0,1
718,Transporter-2,-646,1.0,1
719,Transporter-1,-659,1.0,1
719,Transporter-2,-647,1.0,1
720,Transporter-1,-660,1.0,1
720,Transporter-2,-648,1.0,1
721,Transporter-1,-661,1.0,1
721,Transporter-2,-649,1.0,1
722,Transporter-1,-662,1.0,1
722,Transporter-2,-650,1.0,1
723,Transporter-1,-663,1.0,1
723,Transporter-2,-651,1.0,1
724,Transporter-1,-664,1.0,1
724,Transporter-2,-652,1.0,1
725,Transporter-1,-665,1.0,1
725,Transporter-2,-653,1.0,1
726,Transporter-1,-666,1.0,1
726,Transporter-2,-654,1.0,1
727,Transporter-1,-667,1.0,1
727,Transporter-2,-655,1.0,1
728,Transporter-1,-668,1.0,1
728,Transporter-2,-656,1.0,1
729,Transporter-1,-669,1.0,1
729,Transporter-2,-657,1.0,1
730,Transporter-1,-670,1.0,1
730,Transporter-2,-658,1.0,1
731,Transporter-1,-671,1.0,1
731,Transporter-2,-659,1.0,1
732,Transporter-1,-672,1.0,1
732,Transporter-2,-660,1.0,1
733,Transporter-1,-673,1.0,1
733,Transporter-2,-661,1.0,1
734,Transporter-1,-674,1.0,1
734,Transporter-2,-662,1.0,1
735,Transporter-1,-675,1.0,1
735,Transporter-2,-663,1.0,1
736,Transporter-1,-676,1.0,1
736,Transporter-2,-664,1.0,1
737,Transporter-1,-677,1.0,1
737,Transporter-2,-665,1.0,1
738,Transporter-1,-678,1.0,1
738,Transporter-2,-666,1.0,1
739,Transporter-1,-679,1.0,1
739,Transporter-2,-667,1.0,1
740,Transporter-1,-680,1.0,1
740,Transporter-2,-668,1.0,1
741,Transporter-1,-681,1.0,1
741,Transporter-2,-669,1.0,1
742,Transporter-1,-682,1.0,1
742,Transporter-2,-670,1.0,1
743,Transporter-1,-683,1.0,1
743,Transporter-2,-671,1.0,1
744,Transporter-1,-684,1.0,1
744,Transporter-2,-672,1.0,1
745,Transporter-1,-685,1.0,1
745,Transporter-2,-673,1.0,1
746,Transporter-1,-686,1.0,1
746,Transporter-2,-674,1.0,1
747,Transporter-1,-687,1.0,1
747,Transporter-2,-675,1.0,1
748,Transporter-1,-688,1.0,1
748,Transporter-2,-676,1.0,1
749,Transporter-1,-689,1.0,1
749,Transporter-2,-677,1.0,1
750,Transporter-1,-690,1.0,1
750,Transporter-2,-678,1.0,1
751,Transporter-1,-691,1.0,1
751,Transporter-2,-679,1.0,1
752,Transporter-1,-692,1.0,1
752,Transporter-2,-680,1.0,1
753,Transporter-1,-693,1.0,1
753,Transporter-2,-681,1.0,1
754,Transporter-1,-694,1.0,1
754,Transporter-2,-682,1.0,1
755,Transporter-1,-695,1.0,1
755,Transporter-2,-683,1.0,1
756,Transporter-1,-696,1.0,1
756,Transporter-2,-684,1.0,1
757,Transporter-1,-697,1.0,1
757,Transporter-2,-685,1.0,1
758,Transporter-1,-698,1.0,1
758,Transporter-2,-686,1.0,1
759,Transporter-1,-699,1.0,1
759,Transporter-2,-687,1.0,1
760,Transporter-1,-700,1.0,1
760,Transporter-2,-688,1.0,1
761,Transporter-1,-701,1.0,1
761,Transporter-2,-689,1.0,1
762,Transporter-1,-702,1.0,1
762,Transporter-2,-690,1.0,1
763,Transporter-1,-703,1.0,1
763,Transporter-2,-691,1.0,1
764,Transporter-1,-704,1.0,1
764,Transporter-2,-692,1.0,1
765,Transporter-1,-705,1.0,1
765,Transporter-2,-693,1.0,1
766,Transporter-1,-706,1.0,1
766,Transporter-2,-694,1.0,1
767,Transporter-1,-707,1.0,1
767,Transporter-2,-695,1.0,1
768,Transporter-1,-708,1.0,1
768,Transporter-2,-696,1.0,1
769,Transporter-1,-709,1.0,1
769,Transporter-2,-697,1.0,1
770,Transporter-1,-710,1.0,1
770,Transporter-2,-698,1.0,1
771,Transporter-1,-711,1.0,1
771,Transporter-2,-699,1.0,1
772,Transporter-1,-712,1.0,1
772,Transporter-2,-700,1.0,1
773,Transporter-1,-713,1.0,1
773,Transporter-2,-701,1.0,1
774,Transporter-1,-714,1.0,1
774,Transporter-2,-702,1.0,1
775,Transporter-1,-715,1.0,1
775,Transporter-2,-703,1.0,1
776,Transporter-1,-716,1.0,1
776,Transporter-2,-704,1.0,1
777,Transporter-1,-717,1.0,1
777,Transporter-2,-705,1.0,1
778,Transporter-1,-718,1.0,1
